"","subid","condition","gender","age","beliefGod","education","politicalIdeology","maritalStatus","children","beliefAfterlife","gerald_schiff_pvs","toby_chimp","fetus","god","delores_gleitman_deceased","sharon_harvey_woman","green_frog","todd_billingsley_man","charlie_dog","nicholas_gannon_baby","samantha_hill_girl","kismet_robot","you"
"558","S47","Fear","male",41,"disagree_strong","college_bachDegree","independent","yes",0,"disagree_strong",-2,0,-2,0,-2,0,-1,0,1,2,2,-2,2
"559","S47","Fear","male",41,"disagree_strong","college_bachDegree","independent","yes",0,"disagree_strong",-2,2,-2,-2,-2,2,1,2,-2,1,2,-2,0
"560","S47","Fear","male",41,"disagree_strong","college_bachDegree","independent","yes",0,"disagree_strong",-2,2,-2,-2,-2,2,2,2,-2,2,2,-2,1
"561","S47","Fear","male",41,"disagree_strong","college_bachDegree","independent","yes",0,"disagree_strong",-1,2,-2,0,0,2,0,2,2,0,0,-2,2
"562","S47","Fear","male",41,"disagree_strong","college_bachDegree","independent","yes",0,"disagree_strong",0,-2,0,-2,-2,2,2,2,-1,-1,2,-2,0
"563","S47","Fear","male",41,"disagree_strong","college_bachDegree","independent","yes",0,"disagree_strong",-2,2,-2,-2,-2,1,-2,0,-1,2,2,-1,2
"564","S47","Fear","male",41,"disagree_strong","college_bachDegree","independent","yes",0,"disagree_strong",-2,1,0,0,-2,1,1,2,-2,2,2,-2,2
"565","S48","Hunger","male",59,"agree_little","college_bachDegree","democrat","yes",1,"agree_strong",1,2,-2,-2,-2,2,-2,2,1,-2,2,-1,-1
"566","S48","Hunger","male",59,"agree_little","college_bachDegree","democrat","yes",1,"agree_strong",-1,1,-2,0,-1,-1,-1,2,1,-1,2,-1,1
"567","S48","Hunger","male",59,"agree_little","college_bachDegree","democrat","yes",1,"agree_strong",-1,-1,-1,-1,-1,1,1,1,1,1,2,0,1
"568","S48","Hunger","male",59,"agree_little","college_bachDegree","democrat","yes",1,"agree_strong",-2,-1,1,-2,-1,1,-1,1,1,1,-2,-1,1
"569","S48","Hunger","male",59,"agree_little","college_bachDegree","democrat","yes",1,"agree_strong",1,1,-1,-2,-1,1,-1,1,-1,1,-1,0,1
"570","S48","Hunger","male",59,"agree_little","college_bachDegree","democrat","yes",1,"agree_strong",1,-1,-2,-1,0,-1,-1,2,-1,1,1,-1,1
"571","S48","Hunger","male",59,"agree_little","college_bachDegree","democrat","yes",1,"agree_strong",-1,-1,1,-1,-1,1,2,1,-2,1,2,-1,2
"572","S48","Hunger","male",59,"agree_little","college_bachDegree","democrat","yes",1,"agree_strong",1,1,-1,0,-1,2,-1,1,-1,-2,1,-1,0
"573","S48","Hunger","male",59,"agree_little","college_bachDegree","democrat","yes",1,"agree_strong",1,-1,-1,-1,-1,2,-1,2,-1,1,1,-1,-1
"574","S48","Hunger","male",59,"agree_little","college_bachDegree","democrat","yes",1,"agree_strong",1,1,1,-1,0,1,1,0,1,-2,1,-1,-1
"575","S48","Hunger","male",59,"agree_little","college_bachDegree","democrat","yes",1,"agree_strong",-1,1,-1,-1,-1,1,1,1,1,1,1,-1,2
"576","S48","Hunger","male",59,"agree_little","college_bachDegree","democrat","yes",1,"agree_strong",1,-1,-2,-2,-1,1,1,1,1,-1,1,-1,2
"577","S49","Self-Control","female",26,"agree_strong","grad_degree","independent","no_commited",0,"agree_strong",2,1,2,-2,2,-1,2,1,-2,-2,-2,2,-2
"578","S49","Self-Control","female",26,"agree_strong","grad_degree","independent","no_commited",0,"agree_strong",2,-2,2,2,2,-1,1,2,-2,-1,-2,2,-2
"579","S49","Self-Control","female",26,"agree_strong","grad_degree","independent","no_commited",0,"agree_strong",2,-2,2,2,2,2,-2,-2,-1,-2,-2,2,2
"580","S49","Self-Control","female",26,"agree_strong","grad_degree","independent","no_commited",0,"agree_strong",2,1,-2,2,2,-2,-2,-2,-2,-1,-2,2,-2
"581","S49","Self-Control","female",26,"agree_strong","grad_degree","independent","no_commited",0,"agree_strong",2,-2,-2,2,2,-2,1,2,-1,-2,1,2,-1
"582","S49","Self-Control","female",26,"agree_strong","grad_degree","independent","no_commited",0,"agree_strong",2,-1,2,2,2,-2,-2,2,-2,-2,-2,2,1
"583","S49","Self-Control","female",26,"agree_strong","grad_degree","independent","no_commited",0,"agree_strong",2,-1,-2,2,2,-2,-2,2,-2,-2,2,2,1
"584","S49","Self-Control","female",26,"agree_strong","grad_degree","independent","no_commited",0,"agree_strong",1,1,0,2,2,2,-1,2,-2,-1,-2,-1,-2
"585","S49","Self-Control","female",26,"agree_strong","grad_degree","independent","no_commited",0,"agree_strong",0,-2,2,2,2,1,-2,-2,-1,-2,-2,2,1
"586","S49","Self-Control","female",26,"agree_strong","grad_degree","independent","no_commited",0,"agree_strong",2,-2,2,2,2,-2,-2,-2,-2,-1,-2,2,2
"587","S49","Self-Control","female",26,"agree_strong","grad_degree","independent","no_commited",0,"agree_strong",2,-2,2,-2,-2,1,-1,1,-2,1,1,2,-2
"588","S49","Self-Control","female",26,"agree_strong","grad_degree","independent","no_commited",0,"agree_strong",2,-2,2,-2,2,2,-2,-2,-1,-2,1,-2,-1
"589","S50","Morality","female",62,"agree_strong","college_bachDegree","democrat","no",0,"agree_moderate",0,-1,0,2,-1,2,-2,2,2,-2,-2,-2,2
"590","S50","Morality","female",62,"agree_strong","college_bachDegree","democrat","no",0,"agree_moderate",-2,-1,-2,2,-2,2,1,2,2,-2,-2,1,2
"591","S50","Morality","female",62,"agree_strong","college_bachDegree","democrat","no",0,"agree_moderate",-2,-1,0,2,-2,2,0,2,-2,-1,1,1,2
"592","S50","Morality","female",62,"agree_strong","college_bachDegree","democrat","no",0,"agree_moderate",-2,1,-2,2,-1,2,-2,0,1,1,0,1,2
"593","S50","Morality","female",62,"agree_strong","college_bachDegree","democrat","no",0,"agree_moderate",-2,1,-2,2,-2,2,-1,2,1,-2,-2,1,2
"594","S50","Morality","female",62,"agree_strong","college_bachDegree","democrat","no",0,"agree_moderate",-1,-2,-1,2,-1,0,-2,2,0,1,-1,-2,2
"595","S50","Morality","female",62,"agree_strong","college_bachDegree","democrat","no",0,"agree_moderate",-1,-2,-1,2,0,2,0,2,-2,-2,1,-2,2
"596","S50","Morality","female",62,"agree_strong","college_bachDegree","democrat","no",0,"agree_moderate",-2,0,1,2,-1,-2,-1,2,2,-1,2,1,2
"597","S50","Morality","female",62,"agree_strong","college_bachDegree","democrat","no",0,"agree_moderate",-1,-2,-2,2,-2,0,-2,2,-2,1,1,1,2
"598","S50","Morality","female",62,"agree_strong","college_bachDegree","democrat","no",0,"agree_moderate",0,-2,-2,2,-2,2,-2,0,-2,0,-2,-2,0
"599","S50","Morality","female",62,"agree_strong","college_bachDegree","democrat","no",0,"agree_moderate",0,0,-2,2,-2,2,-1,2,2,2,2,0,-2
"600","S50","Morality","female",62,"agree_strong","college_bachDegree","democrat","no",0,"agree_moderate",-1,1,0,2,-2,2,0,-2,1,-2,2,-1,0
"601","S51","Morality","female",30,"agree_strong","grad_degree","democrat","no_commited",1,"agree_strong",-2,2,-2,2,-2,2,-2,2,2,-1,2,2,1
"602","S51","Morality","female",30,"agree_strong","grad_degree","democrat","no_commited",1,"agree_strong",1,2,-2,2,-1,-2,0,2,-2,-2,2,2,-2
"603","S51","Morality","female",30,"agree_strong","grad_degree","democrat","no_commited",1,"agree_strong",2,2,1,2,-2,2,-2,2,-2,2,2,-2,-2
"604","S51","Morality","female",30,"agree_strong","grad_degree","democrat","no_commited",1,"agree_strong",0,2,-2,2,-2,2,-2,2,2,-2,-2,2,1
"605","S51","Morality","female",30,"agree_strong","grad_degree","democrat","no_commited",1,"agree_strong",-1,2,-2,2,-2,0,-2,0,2,-2,-1,2,2
"606","S51","Morality","female",30,"agree_strong","grad_degree","democrat","no_commited",1,"agree_strong",-2,-2,-2,2,-2,2,0,2,2,-2,2,0,0
"607","S51","Morality","female",30,"agree_strong","grad_degree","democrat","no_commited",1,"agree_strong",-2,-2,-2,2,-2,2,0,0,0,-2,-2,-1,-2
"608","S51","Morality","female",30,"agree_strong","grad_degree","democrat","no_commited",1,"agree_strong",-2,-2,-2,2,0,2,-2,1,-2,2,2,2,2
"609","S51","Morality","female",30,"agree_strong","grad_degree","democrat","no_commited",1,"agree_strong",-2,2,0,2,-2,1,-2,2,-2,-1,-2,1,-2
"610","S51","Morality","female",30,"agree_strong","grad_degree","democrat","no_commited",1,"agree_strong",-2,2,-2,2,-2,2,-2,2,-2,-2,1,-1,2
"611","S51","Morality","female",30,"agree_strong","grad_degree","democrat","no_commited",1,"agree_strong",-2,2,0,2,-2,2,-2,2,2,2,2,-1,2
"612","S51","Morality","female",30,"agree_strong","grad_degree","democrat","no_commited",1,"agree_strong",-2,-1,-2,2,0,1,-2,-2,-2,2,-2,-2,2
"613","S52","Self-Control","male",28,"neither","grad_degree","independent","no",0,"disagree_moderate",0,1,0,-1,-1,2,-1,2,1,0,-1,-2,2
"614","S52","Self-Control","male",28,"neither","grad_degree","independent","no",0,"disagree_moderate",1,1,-1,-2,0,1,-2,0,0,2,0,-2,0
"615","S52","Self-Control","male",28,"neither","grad_degree","independent","no",0,"disagree_moderate",-2,2,-1,-1,-1,0,1,0,2,2,1,1,0
"616","S52","Self-Control","male",28,"neither","grad_degree","independent","no",0,"disagree_moderate",-1,1,-2,-2,-2,2,-2,0,2,2,0,1,2
"617","S52","Self-Control","male",28,"neither","grad_degree","independent","no",0,"disagree_moderate",0,0,-1,-2,-2,2,1,2,2,2,1,-2,2
"618","S52","Self-Control","male",28,"neither","grad_degree","independent","no",0,"disagree_moderate",-1,0,-1,-2,-2,2,0,2,0,0,2,1,2
"619","S52","Self-Control","male",28,"neither","grad_degree","independent","no",0,"disagree_moderate",-2,2,0,-2,-2,2,-2,2,0,0,0,-2,2
"620","S52","Self-Control","male",28,"neither","grad_degree","independent","no",0,"disagree_moderate",-1,1,-2,-2,-2,1,2,2,2,0,0,2,-2
"621","S52","Self-Control","male",28,"neither","grad_degree","independent","no",0,"disagree_moderate",-2,0,-2,-2,0,0,0,0,-1,1,1,-1,2
"622","S52","Self-Control","male",28,"neither","grad_degree","independent","no",0,"disagree_moderate",-2,0,-1,0,-2,1,2,2,1,0,0,-2,0
"623","S52","Self-Control","male",28,"neither","grad_degree","independent","no",0,"disagree_moderate",-2,0,-1,-2,0,0,-1,1,0,-1,2,-1,0
"624","S52","Self-Control","male",28,"neither","grad_degree","independent","no",0,"disagree_moderate",-2,-1,0,0,-1,1,1,1,-1,-1,1,-1,1
