"","subid","condition","gender","age","beliefGod","education","politicalIdeology","maritalStatus","children","beliefAfterlife","gerald_schiff_pvs","toby_chimp","fetus","god","delores_gleitman_deceased","sharon_harvey_woman","green_frog","todd_billingsley_man","charlie_dog","nicholas_gannon_baby","samantha_hill_girl","kismet_robot","you"
"1","S011","Morality","male",28,"agree_strong","college_bachDegree","independent","no",0,"agree_little",-2,0,0,2,-2,2,0,-2,-1,1,-2,-1,2
"2","S011","Morality","male",28,"agree_strong","college_bachDegree","independent","no",0,"agree_little",1,-2,-2,2,-2,2,-2,2,-2,-2,2,-2,2
"3","S011","Morality","male",28,"agree_strong","college_bachDegree","independent","no",0,"agree_little",-2,-2,0,2,-2,2,-2,2,0,-2,-2,0,2
"4","S011","Morality","male",28,"agree_strong","college_bachDegree","independent","no",0,"agree_little",-2,0,0,2,-2,2,0,-2,-2,0,-2,-2,2
"5","S011","Morality","male",28,"agree_strong","college_bachDegree","independent","no",0,"agree_little",0,0,-2,2,-1,2,0,2,-2,-1,2,-2,2
"6","S011","Morality","male",28,"agree_strong","college_bachDegree","independent","no",0,"agree_little",1,-2,-1,2,-1,2,-2,2,0,0,2,0,2
"7","S011","Morality","male",28,"agree_strong","college_bachDegree","independent","no",0,"agree_little",1,-1,-2,2,-2,2,-2,2,0,0,2,0,2
"8","S011","Morality","male",28,"agree_strong","college_bachDegree","independent","no",0,"agree_little",1,-2,0,2,0,2,0,2,1,0,2,-2,2
"9","S011","Morality","male",28,"agree_strong","college_bachDegree","independent","no",0,"agree_little",-1,0,-2,0,0,-2,-1,2,1,1,2,0,2
"10","S011","Morality","male",28,"agree_strong","college_bachDegree","independent","no",0,"agree_little",0,-2,0,-2,-1,2,-1,2,-2,-2,1,0,2
"11","S011","Morality","male",28,"agree_strong","college_bachDegree","independent","no",0,"agree_little",-2,0,0,2,0,-2,0,2,0,1,-2,0,-2
"12","S011","Morality","male",28,"agree_strong","college_bachDegree","independent","no",0,"agree_little",1,0,-2,2,0,2,-2,2,-2,-2,2,-2,2
"13","S012","Hunger","male",31,"agree_moderate","college_assocDegree","democrat","no_commited",2,"disagree_strong",-2,0,-2,-1,-2,2,0,0,0,2,0,1,-1
"14","S012","Hunger","male",31,"agree_moderate","college_assocDegree","democrat","no_commited",2,"disagree_strong",1,-2,-1,0,-2,0,-1,2,2,0,0,2,-2
"15","S012","Hunger","male",31,"agree_moderate","college_assocDegree","democrat","no_commited",2,"disagree_strong",1,0,1,-2,0,2,0,2,0,-1,1,-1,-2
"16","S012","Hunger","male",31,"agree_moderate","college_assocDegree","democrat","no_commited",2,"disagree_strong",1,-1,2,-2,-2,2,0,1,0,2,2,-2,-2
"17","S012","Hunger","male",31,"agree_moderate","college_assocDegree","democrat","no_commited",2,"disagree_strong",-1,2,1,-2,-2,2,-1,1,1,1,2,-1,0
"18","S012","Hunger","male",31,"agree_moderate","college_assocDegree","democrat","no_commited",2,"disagree_strong",-1,0,-2,-2,-2,2,-1,1,0,0,1,-2,-2
"19","S012","Hunger","male",31,"agree_moderate","college_assocDegree","democrat","no_commited",2,"disagree_strong",2,2,0,-1,-2,2,-2,2,-2,-2,0,-1,-1
"20","S012","Hunger","male",31,"agree_moderate","college_assocDegree","democrat","no_commited",2,"disagree_strong",1,2,1,0,0,2,2,-1,-1,2,1,-1,-1
"21","S012","Hunger","male",31,"agree_moderate","college_assocDegree","democrat","no_commited",2,"disagree_strong",1,2,2,-2,-2,2,1,2,-2,1,2,-1,0
"22","S012","Hunger","male",31,"agree_moderate","college_assocDegree","democrat","no_commited",2,"disagree_strong",2,1,1,-1,-2,1,-1,2,1,1,-2,0,-2
"23","S012","Hunger","male",31,"agree_moderate","college_assocDegree","democrat","no_commited",2,"disagree_strong",-1,-2,-2,-2,0,2,2,2,1,-1,1,-2,-1
"24","S012","Hunger","male",31,"agree_moderate","college_assocDegree","democrat","no_commited",2,"disagree_strong",-1,-1,1,-1,-1,2,1,1,0,0,1,-2,-1
"25","S013","Fear","female",23,"disagree_strong","college_bachDegree","democrat","no",0,"disagree_strong",-1,2,-2,-1,-2,1,1,2,1,1,-1,-1,1
"26","S013","Fear","female",23,"disagree_strong","college_bachDegree","democrat","no",0,"disagree_strong",-1,1,-1,-2,-2,1,-1,1,-2,-1,1,-1,2
"27","S013","Fear","female",23,"disagree_strong","college_bachDegree","democrat","no",0,"disagree_strong",-1,1,-1,-2,-1,2,-1,0,1,2,0,1,2
"28","S013","Fear","female",23,"disagree_strong","college_bachDegree","democrat","no",0,"disagree_strong",1,-2,-2,0,0,0,-1,2,-1,-2,2,-2,2
"29","S013","Fear","female",23,"disagree_strong","college_bachDegree","democrat","no",0,"disagree_strong",1,-1,-1,-1,-1,1,1,1,1,-2,1,-1,1
"30","S013","Fear","female",23,"disagree_strong","college_bachDegree","democrat","no",0,"disagree_strong",-2,0,0,0,-2,-1,-1,1,1,-1,1,-2,0
"31","S013","Fear","female",23,"disagree_strong","college_bachDegree","democrat","no",0,"disagree_strong",-1,1,-1,0,0,2,-1,2,0,1,1,-1,0
"32","S013","Fear","female",23,"disagree_strong","college_bachDegree","democrat","no",0,"disagree_strong",0,-1,0,-2,0,0,-1,0,-1,-1,1,-2,2
"33","S013","Fear","female",23,"disagree_strong","college_bachDegree","democrat","no",0,"disagree_strong",0,2,-1,-1,-1,0,1,1,1,1,0,0,0
"34","S013","Fear","female",23,"disagree_strong","college_bachDegree","democrat","no",0,"disagree_strong",-1,2,-2,-2,-1,2,-1,1,1,-2,1,0,1
"35","S013","Fear","female",23,"disagree_strong","college_bachDegree","democrat","no",0,"disagree_strong",-1,2,-2,-2,-2,2,1,1,2,1,-1,-1,2
"36","S013","Fear","female",23,"disagree_strong","college_bachDegree","democrat","no",0,"disagree_strong",-1,1,-2,-1,-2,2,2,2,2,1,1,1,2
"37","S014","Fear","male",31,"disagree_strong","college_bachDegree","democrat","no",NA,"disagree_moderate",0,0,1,-1,0,0,2,0,0,0,0,-2,2
"38","S014","Fear","male",31,"disagree_strong","college_bachDegree","democrat","no",NA,"disagree_moderate",0,0,-1,-2,-2,2,0,1,-1,1,0,0,0
"39","S014","Fear","male",31,"disagree_strong","college_bachDegree","democrat","no",NA,"disagree_moderate",2,1,2,-2,-2,2,2,2,2,0,2,-2,2
"40","S014","Fear","male",31,"disagree_strong","college_bachDegree","democrat","no",NA,"disagree_moderate",2,0,-1,0,-2,0,0,1,2,1,2,-2,1
"41","S014","Fear","male",31,"disagree_strong","college_bachDegree","democrat","no",NA,"disagree_moderate",1,-1,-1,-2,-2,0,-1,0,0,0,1,0,1
"42","S014","Fear","male",31,"disagree_strong","college_bachDegree","democrat","no",NA,"disagree_moderate",0,2,-1,-2,-2,2,0,0,-1,2,0,-2,0
"43","S014","Fear","male",31,"disagree_strong","college_bachDegree","democrat","no",NA,"disagree_moderate",0,-1,-1,-2,-2,0,-1,0,-1,0,0,-2,0
"44","S014","Fear","male",31,"disagree_strong","college_bachDegree","democrat","no",NA,"disagree_moderate",0,-1,-1,0,0,1,0,1,0,0,0,-2,0
"45","S014","Fear","male",31,"disagree_strong","college_bachDegree","democrat","no",NA,"disagree_moderate",1,2,0,-1,-2,1,1,2,0,1,0,-2,0
"46","S014","Fear","male",31,"disagree_strong","college_bachDegree","democrat","no",NA,"disagree_moderate",0,-1,-1,-2,-2,0,-1,2,-1,0,1,-2,1
"47","S014","Fear","male",31,"disagree_strong","college_bachDegree","democrat","no",NA,"disagree_moderate",1,-1,0,-2,-2,1,-1,1,2,2,2,-2,1
"48","S014","Fear","male",31,"disagree_strong","college_bachDegree","democrat","no",NA,"disagree_moderate",2,2,2,-2,-2,0,-1,0,0,2,1,-2,2
"49","S015","Morality","male",66,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",-1,-1,-1,-1,-2,2,1,2,1,-2,1,-1,2
"50","S015","Morality","male",66,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",-2,1,1,-1,0,2,-1,2,1,-2,2,0,2
"51","S015","Morality","male",66,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",-1,-2,-2,-1,-2,2,0,0,1,0,-2,1,2
"52","S015","Morality","male",66,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",-1,2,-1,0,-1,2,-2,2,1,0,1,-2,2
"53","S015","Morality","male",66,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",0,2,-2,-2,-1,0,-2,2,-2,-1,2,1,2
"54","S015","Morality","male",66,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",-1,1,-2,-1,-2,0,-2,2,-1,-1,2,-2,0
"55","S015","Morality","male",66,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",0,-2,-1,-2,-2,2,-2,0,-2,1,-2,-2,2
"56","S015","Morality","male",66,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",-2,1,-1,-2,-2,2,0,2,-2,1,2,1,2
"57","S015","Morality","male",66,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",-2,1,-2,-2,-1,2,-2,2,2,0,-2,1,2
"58","S015","Morality","male",66,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",0,1,1,-2,-1,2,1,2,1,-2,2,-1,2
"59","S015","Morality","male",66,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",1,2,0,-1,-2,2,-1,2,2,1,2,-2,0
"60","S015","Morality","male",66,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",1,-2,0,-2,-1,2,0,2,-2,-2,2,1,2
"61","S016","Morality","male",22,"agree_little","college_some","independent","no",2,"agree_moderate",-1,0,-1,0,0,0,1,1,1,-1,2,1,-1
"62","S016","Morality","male",22,"agree_little","college_some","independent","no",2,"agree_moderate",-2,0,-1,-1,-1,0,0,1,1,-1,0,0,-1
"63","S016","Morality","male",22,"agree_little","college_some","independent","no",2,"agree_moderate",1,0,1,1,-1,1,0,-1,0,0,1,1,0
"64","S016","Morality","male",22,"agree_little","college_some","independent","no",2,"agree_moderate",0,0,1,1,-1,1,0,-1,1,-1,0,-1,1
"65","S016","Morality","male",22,"agree_little","college_some","independent","no",2,"agree_moderate",0,0,0,1,0,-1,1,0,0,-1,-1,-1,0
"66","S016","Morality","male",22,"agree_little","college_some","independent","no",2,"agree_moderate",0,1,-1,0,-1,0,1,-1,1,-1,1,0,-1
"67","S016","Morality","male",22,"agree_little","college_some","independent","no",2,"agree_moderate",1,-1,0,1,-1,0,1,0,-1,-1,0,0,1
"68","S016","Morality","male",22,"agree_little","college_some","independent","no",2,"agree_moderate",0,1,1,1,1,1,1,0,-1,-1,1,1,-1
"69","S016","Morality","male",22,"agree_little","college_some","independent","no",2,"agree_moderate",0,-1,-1,1,-1,1,0,1,0,0,-1,0,0
"70","S016","Morality","male",22,"agree_little","college_some","independent","no",2,"agree_moderate",0,1,1,-1,0,-1,0,-1,0,-1,0,-1,1
"71","S016","Morality","male",22,"agree_little","college_some","independent","no",2,"agree_moderate",0,0,-1,0,0,-1,0,1,1,-1,0,-1,1
"72","S016","Morality","male",22,"agree_little","college_some","independent","no",2,"agree_moderate",1,1,-1,0,0,0,0,-1,-1,1,0,1,-1
"73","S017","Morality","male",20,"disagree_moderate","college_some","independent","no",0,"disagree_little",0,1,-2,0,-1,2,-1,1,1,-2,2,-1,2
"74","S017","Morality","male",20,"disagree_moderate","college_some","independent","no",0,"disagree_little",0,1,-1,0,0,0,0,2,-2,-2,-2,-2,2
"75","S017","Morality","male",20,"disagree_moderate","college_some","independent","no",0,"disagree_little",0,1,1,-1,-1,2,0,2,0,-1,1,0,2
"76","S017","Morality","male",20,"disagree_moderate","college_some","independent","no",0,"disagree_little",-1,1,0,0,-2,-2,0,0,1,0,2,0,2
"77","S017","Morality","male",20,"disagree_moderate","college_some","independent","no",0,"disagree_little",-1,0,0,-1,0,2,0,2,1,0,2,0,2
"78","S017","Morality","male",20,"disagree_moderate","college_some","independent","no",0,"disagree_little",0,-2,0,0,0,2,-2,-2,-2,1,1,0,0
"79","S017","Morality","male",20,"disagree_moderate","college_some","independent","no",0,"disagree_little",-1,-2,-1,0,-2,2,-2,2,-1,0,1,0,2
"80","S017","Morality","male",20,"disagree_moderate","college_some","independent","no",0,"disagree_little",0,-2,-2,-1,-2,2,0,1,-2,0,-2,0,0
"81","S017","Morality","male",20,"disagree_moderate","college_some","independent","no",0,"disagree_little",-2,0,0,0,0,2,0,1,0,0,-2,0,2
"82","S017","Morality","male",20,"disagree_moderate","college_some","independent","no",0,"disagree_little",-2,0,0,-2,0,2,0,2,0,-2,1,-1,2
"83","S017","Morality","male",20,"disagree_moderate","college_some","independent","no",0,"disagree_little",-1,0,-1,0,0,2,0,2,0,-2,2,0,2
"84","S017","Morality","male",20,"disagree_moderate","college_some","independent","no",0,"disagree_little",1,-2,-1,0,-2,0,0,0,0,0,1,-2,2
"85","S018","Fear","male",32,"agree_moderate","grad_degree","republican","yes",1,"agree_little",-2,0,-2,-2,-2,2,0,0,0,1,2,-2,2
"86","S018","Fear","male",32,"agree_moderate","grad_degree","republican","yes",1,"agree_little",2,2,-1,-1,-2,-1,-1,2,1,2,2,0,2
"87","S018","Fear","male",32,"agree_moderate","grad_degree","republican","yes",1,"agree_little",-2,-1,-2,-2,-2,0,-2,2,-1,2,2,-2,1
"88","S018","Fear","male",32,"agree_moderate","grad_degree","republican","yes",1,"agree_little",-2,2,1,-2,-2,1,1,-1,2,1,1,-1,2
"89","S018","Fear","male",32,"agree_moderate","grad_degree","republican","yes",1,"agree_little",-2,-1,-2,-2,-2,1,-1,2,-1,2,1,-2,1
"90","S018","Fear","male",32,"agree_moderate","grad_degree","republican","yes",1,"agree_little",1,2,-2,-2,-2,2,1,-1,2,1,0,-1,2
"91","S018","Fear","male",32,"agree_moderate","grad_degree","republican","yes",1,"agree_little",-1,2,-2,-2,0,2,1,2,-1,1,1,-1,0
"92","S018","Fear","male",32,"agree_moderate","grad_degree","republican","yes",1,"agree_little",-1,-2,-1,0,0,-1,-1,0,2,0,0,0,0
"93","S018","Fear","male",32,"agree_moderate","grad_degree","republican","yes",1,"agree_little",1,-1,1,-1,-1,2,-1,2,0,1,1,-2,2
"94","S018","Fear","male",32,"agree_moderate","grad_degree","republican","yes",1,"agree_little",0,-1,0,-1,-2,2,0,1,1,1,1,-2,-1
"95","S018","Fear","male",32,"agree_moderate","grad_degree","republican","yes",1,"agree_little",-2,1,1,0,-1,0,2,1,-1,1,2,-1,2
"96","S018","Fear","male",32,"agree_moderate","grad_degree","republican","yes",1,"agree_little",-2,0,-2,-2,-2,2,2,1,-1,1,2,-2,0
"97","S019","Self-Control","female",19,"disagree_strong","college_some","independent","no",0,"neither",-1,-1,-2,2,-2,-2,-2,2,2,-2,0,1,1
"98","S019","Self-Control","female",19,"disagree_strong","college_some","independent","no",0,"neither",-2,2,-1,-1,-1,0,-2,2,0,-2,2,1,2
"99","S019","Self-Control","female",19,"disagree_strong","college_some","independent","no",0,"neither",-1,2,-2,-2,0,2,2,0,0,-2,0,-2,0
"100","S019","Self-Control","female",19,"disagree_strong","college_some","independent","no",0,"neither",0,0,-2,1,-1,2,-2,2,-2,1,2,-2,0
"101","S019","Self-Control","female",19,"disagree_strong","college_some","independent","no",0,"neither",0,-2,0,1,-2,2,1,0,2,1,0,1,-1
"102","S019","Self-Control","female",19,"disagree_strong","college_some","independent","no",0,"neither",-1,0,1,-2,-1,2,-2,2,2,-2,-2,1,0
"103","S019","Self-Control","female",19,"disagree_strong","college_some","independent","no",0,"neither",-1,2,-2,-2,-1,2,1,2,-2,1,2,-1,2
"104","S019","Self-Control","female",19,"disagree_strong","college_some","independent","no",0,"neither",-2,-1,-2,-2,-2,0,-2,2,-2,2,2,1,2
"105","S019","Self-Control","female",19,"disagree_strong","college_some","independent","no",0,"neither",-2,2,-2,-2,-2,1,0,2,2,2,-2,-1,2
"106","S019","Self-Control","female",19,"disagree_strong","college_some","independent","no",0,"neither",-2,2,1,-1,-2,2,-2,2,2,2,2,-2,2
"107","S019","Self-Control","female",19,"disagree_strong","college_some","independent","no",0,"neither",-2,2,0,-2,-2,2,-2,2,2,-2,2,-2,2
"108","S019","Self-Control","female",19,"disagree_strong","college_some","independent","no",0,"neither",-2,2,-2,-2,-2,2,2,2,2,0,0,-2,2
"109","S0110","Hunger","female",49,"agree_strong","hs_diploma","republican","yes",4,"agree_strong",-2,2,-2,0,-2,2,-2,-1,2,1,0,-2,0
"110","S0110","Hunger","female",49,"agree_strong","hs_diploma","republican","yes",4,"agree_strong",-2,-1,-2,0,0,0,1,0,-1,1,1,-2,-1
"111","S0110","Hunger","female",49,"agree_strong","hs_diploma","republican","yes",4,"agree_strong",0,0,-2,-2,-2,0,2,1,0,2,2,-2,2
"112","S0110","Hunger","female",49,"agree_strong","hs_diploma","republican","yes",4,"agree_strong",1,2,0,-2,-2,-1,-2,-1,0,1,2,-1,2
"113","S0110","Hunger","female",49,"agree_strong","hs_diploma","republican","yes",4,"agree_strong",-2,2,-1,-2,-1,0,-2,2,2,2,2,0,2
"114","S0110","Hunger","female",49,"agree_strong","hs_diploma","republican","yes",4,"agree_strong",-2,-1,-2,-2,-1,0,-2,2,2,2,1,-2,1
"115","S0110","Hunger","female",49,"agree_strong","hs_diploma","republican","yes",4,"agree_strong",1,2,0,-2,-2,2,1,2,-1,2,2,0,0
"116","S0110","Hunger","female",49,"agree_strong","hs_diploma","republican","yes",4,"agree_strong",-2,0,-2,-2,-2,2,-2,2,2,1,2,-2,2
"117","S0110","Hunger","female",49,"agree_strong","hs_diploma","republican","yes",4,"agree_strong",2,0,-2,-2,-2,2,2,2,-1,2,-1,0,0
"118","S0110","Hunger","female",49,"agree_strong","hs_diploma","republican","yes",4,"agree_strong",-2,-1,0,0,0,2,-1,1,-1,1,1,-2,1
"119","S0110","Hunger","female",49,"agree_strong","hs_diploma","republican","yes",4,"agree_strong",-2,2,-2,0,0,2,-1,0,2,1,2,-2,0
"120","S0110","Hunger","female",49,"agree_strong","hs_diploma","republican","yes",4,"agree_strong",-1,1,-2,-2,-2,-1,1,2,2,2,1,-2,2
"121","S0111","Fear","male",21,"disagree_strong","hs_diploma","democrat","no",0,"disagree_strong",-2,-1,-2,-2,0,1,-1,2,2,0,2,-2,2
"122","S0111","Fear","male",21,"disagree_strong","hs_diploma","democrat","no",0,"disagree_strong",-2,0,-2,0,-2,2,-1,0,2,0,1,-2,2
"123","S0111","Fear","male",21,"disagree_strong","hs_diploma","democrat","no",0,"disagree_strong",1,1,2,-2,-2,1,2,1,-1,0,2,-2,1
"124","S0111","Fear","male",21,"disagree_strong","hs_diploma","democrat","no",0,"disagree_strong",-2,1,-2,-2,-2,2,-2,1,-1,-1,2,2,-2
"125","S0111","Fear","male",21,"disagree_strong","hs_diploma","democrat","no",0,"disagree_strong",2,1,-2,-2,-2,2,-2,-1,0,1,1,2,2
"126","S0111","Fear","male",21,"disagree_strong","hs_diploma","democrat","no",0,"disagree_strong",-1,2,-1,-2,-2,1,-1,2,2,-1,2,-1,2
"127","S0111","Fear","male",21,"disagree_strong","hs_diploma","democrat","no",0,"disagree_strong",-1,-1,-2,-2,-2,1,-2,2,-1,2,2,-2,0
"128","S0111","Fear","male",21,"disagree_strong","hs_diploma","democrat","no",0,"disagree_strong",-1,2,0,-2,-2,2,-2,2,2,2,2,-2,-2
"129","S0111","Fear","male",21,"disagree_strong","hs_diploma","democrat","no",0,"disagree_strong",-1,2,-2,-2,-2,2,2,-1,-1,2,1,-2,2
"130","S0111","Fear","male",21,"disagree_strong","hs_diploma","democrat","no",0,"disagree_strong",2,1,2,-2,-2,2,2,0,2,-1,1,-2,2
"131","S0111","Fear","male",21,"disagree_strong","hs_diploma","democrat","no",0,"disagree_strong",0,-2,-2,-2,-2,2,1,2,-2,1,2,0,2
"132","S0111","Fear","male",21,"disagree_strong","hs_diploma","democrat","no",0,"disagree_strong",-2,-2,1,-2,-2,-1,0,2,1,2,1,-1,2
"133","S0112","Morality","male",25,"disagree_moderate","college_bachDegree","democrat","no",NA,"neither",-1,1,-1,2,-2,0,-2,2,-2,-2,-2,1,-1
"134","S0112","Morality","male",25,"disagree_moderate","college_bachDegree","democrat","no",NA,"neither",-1,1,-1,2,-1,2,-2,0,1,-1,-1,1,2
"135","S0112","Morality","male",25,"disagree_moderate","college_bachDegree","democrat","no",NA,"neither",-2,-2,-2,1,0,1,0,1,1,-1,-1,-2,2
"136","S0112","Morality","male",25,"disagree_moderate","college_bachDegree","democrat","no",NA,"neither",-1,1,-2,2,-2,2,-2,2,1,1,2,-2,1
"137","S0112","Morality","male",25,"disagree_moderate","college_bachDegree","democrat","no",NA,"neither",0,-2,0,1,-2,-2,-1,2,1,1,-1,1,2
"138","S0112","Morality","male",25,"disagree_moderate","college_bachDegree","democrat","no",NA,"neither",-2,0,-1,2,-1,-1,-1,2,-2,-1,2,1,2
"139","S0112","Morality","male",25,"disagree_moderate","college_bachDegree","democrat","no",NA,"neither",-1,-2,-2,2,-2,2,-1,2,-2,1,2,-2,1
"140","S0112","Morality","male",25,"disagree_moderate","college_bachDegree","democrat","no",NA,"neither",0,-2,-2,2,-2,2,-2,2,-1,-2,2,0,2
"141","S0112","Morality","male",25,"disagree_moderate","college_bachDegree","democrat","no",NA,"neither",-1,1,-1,2,0,2,-2,2,1,1,2,-2,2
"142","S0112","Morality","male",25,"disagree_moderate","college_bachDegree","democrat","no",NA,"neither",-2,-2,-2,2,0,2,0,-1,0,-2,2,1,2
"143","S0112","Morality","male",25,"disagree_moderate","college_bachDegree","democrat","no",NA,"neither",0,1,-1,1,-1,2,1,2,-2,-2,2,0,2
"144","S0112","Morality","male",25,"disagree_moderate","college_bachDegree","democrat","no",NA,"neither",-2,1,0,2,-1,2,-1,-1,-2,-2,2,-2,1
"145","S0113","Morality","male",19,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",0,1,0,-2,-2,-1,1,2,-1,1,2,2,1
"146","S0113","Morality","male",19,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",1,1,-2,-2,0,2,-2,2,2,0,2,-1,2
"147","S0113","Morality","male",19,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",0,-1,-1,-1,-2,2,-2,2,0,-2,0,0,2
"148","S0113","Morality","male",19,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",-2,0,-2,-1,0,1,0,2,-2,-2,2,0,2
"149","S0113","Morality","male",19,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",-2,0,0,-1,-1,1,-1,0,0,1,2,1,2
"150","S0113","Morality","male",19,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",-2,1,0,0,-1,2,0,2,-1,1,1,-2,2
"151","S0113","Morality","male",19,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",-1,-2,-1,0,-2,2,-2,2,1,0,-1,1,1
"152","S0113","Morality","male",19,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",-2,1,0,0,-2,0,-2,2,-1,-1,1,1,2
"153","S0113","Morality","male",19,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",-1,0,-2,-2,-1,2,0,2,-2,1,0,-1,2
"154","S0113","Morality","male",19,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",0,-1,-1,-1,0,2,-2,1,-2,1,-2,1,1
"155","S0113","Morality","male",19,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",-1,2,-2,-2,-2,2,0,1,1,-2,-2,0,2
"156","S0113","Morality","male",19,"disagree_strong","college_some","independent","no_commited",0,"disagree_moderate",-1,1,-1,0,-2,2,-1,-1,1,0,2,0,2
"157","S0114","Self-Control","male",29,"agree_strong","college_bachDegree","republican","no",0,"agree_strong",0,-2,-2,2,-2,2,-2,2,-2,0,2,-2,2
"158","S0114","Self-Control","male",29,"agree_strong","college_bachDegree","republican","no",0,"agree_strong",-2,2,-2,2,-2,-2,-2,-2,2,-2,2,2,2
"159","S0114","Self-Control","male",29,"agree_strong","college_bachDegree","republican","no",0,"agree_strong",-2,2,-2,2,-2,2,-2,2,-2,-2,-2,2,-2
"160","S0114","Self-Control","male",29,"agree_strong","college_bachDegree","republican","no",0,"agree_strong",-2,-2,-2,2,-2,2,-2,2,2,-2,2,2,-2
"161","S0114","Self-Control","male",29,"agree_strong","college_bachDegree","republican","no",0,"agree_strong",-2,2,2,2,-2,2,-2,2,-2,-2,2,2,2
"162","S0114","Self-Control","male",29,"agree_strong","college_bachDegree","republican","no",0,"agree_strong",-2,2,-2,-2,-2,2,2,2,-2,2,-2,2,2
"163","S0114","Self-Control","male",29,"agree_strong","college_bachDegree","republican","no",0,"agree_strong",-2,-2,-2,-2,-2,2,2,2,-2,-2,2,-2,-2
"164","S0114","Self-Control","male",29,"agree_strong","college_bachDegree","republican","no",0,"agree_strong",-2,-2,-2,-2,-2,2,-2,2,2,-2,2,-2,2
"165","S0114","Self-Control","male",29,"agree_strong","college_bachDegree","republican","no",0,"agree_strong",-2,2,-2,2,-2,2,1,2,2,-2,2,2,2
"166","S0114","Self-Control","male",29,"agree_strong","college_bachDegree","republican","no",0,"agree_strong",-2,-2,2,2,-2,2,2,2,2,-1,2,2,2
"167","S0114","Self-Control","male",29,"agree_strong","college_bachDegree","republican","no",0,"agree_strong",-2,-2,-2,2,0,2,-2,-2,2,-2,2,2,2
"168","S0114","Self-Control","male",29,"agree_strong","college_bachDegree","republican","no",0,"agree_strong",0,2,-2,2,-2,2,-2,-2,-2,2,2,-2,2
"169","S0115","Fear","male",30,"neither","college_bachDegree","independent","no",0,"neither",-2,0,-2,0,-2,0,-1,0,0,1,0,0,1
"170","S0115","Fear","male",30,"neither","college_bachDegree","independent","no",0,"neither",-2,1,-1,-2,-1,0,2,0,0,1,2,-1,0
"171","S0115","Fear","male",30,"neither","college_bachDegree","independent","no",0,"neither",-1,0,0,-1,-1,1,2,1,0,0,1,-1,0
"172","S0115","Fear","male",30,"neither","college_bachDegree","independent","no",0,"neither",-1,1,0,0,-2,0,-1,2,0,0,0,-1,1
"173","S0115","Fear","male",30,"neither","college_bachDegree","independent","no",0,"neither",0,0,-1,-1,-2,2,-1,0,1,1,0,0,0
"174","S0115","Fear","male",30,"neither","college_bachDegree","independent","no",0,"neither",-1,0,-1,-1,0,2,0,0,1,0,1,-1,0
"175","S0115","Fear","male",30,"neither","college_bachDegree","independent","no",0,"neither",0,0,1,-1,0,1,0,0,1,0,0,-1,0
"176","S0115","Fear","male",30,"neither","college_bachDegree","independent","no",0,"neither",-1,0,-1,-1,0,0,-1,0,0,1,0,0,1
"177","S0115","Fear","male",30,"neither","college_bachDegree","independent","no",0,"neither",-1,0,-1,-1,-1,0,2,1,1,0,0,0,-1
"178","S0115","Fear","male",30,"neither","college_bachDegree","independent","no",0,"neither",0,1,-1,0,0,1,1,1,0,0,1,-1,1
"179","S0115","Fear","male",30,"neither","college_bachDegree","independent","no",0,"neither",0,1,-1,-1,-1,0,1,1,1,1,1,-1,1
"180","S0115","Fear","male",30,"neither","college_bachDegree","independent","no",0,"neither",-1,1,0,-1,-1,1,-1,1,1,1,1,-1,1
"181","S0116","Morality","male",19,"disagree_moderate","college_some","independent","no",0,"agree_moderate",1,2,-2,-2,2,1,-1,2,-1,-2,2,2,2
"182","S0116","Morality","male",19,"disagree_moderate","college_some","independent","no",0,"agree_moderate",2,-2,-2,-2,-2,1,-2,2,2,-2,2,-2,-1
"183","S0116","Morality","male",19,"disagree_moderate","college_some","independent","no",0,"agree_moderate",-2,2,-2,-2,-2,2,2,-2,2,2,2,2,-2
"184","S0116","Morality","male",19,"disagree_moderate","college_some","independent","no",0,"agree_moderate",-2,2,-2,-2,-2,2,-2,2,2,-2,2,-2,2
